Forecast_HourDK,Forecast_MWh
2024-11-15 01:00:00,0.309234
2024-11-15 02:00:00,0.277732
2024-11-15 03:00:00,0.301913
2024-11-15 04:00:00,0.299753
2024-11-15 05:00:00,0.350307
2024-11-15 06:00:00,0.356866
2024-11-15 07:00:00,0.359497
2024-11-15 08:00:00,2.150508
2024-11-15 09:00:00,75.324133
2024-11-15 10:00:00,285.979834
2024-11-15 11:00:00,498.542398
2024-11-15 12:00:00,615.058911
2024-11-15 13:00:00,624.791979
2024-11-15 14:00:00,535.172063
2024-11-15 15:00:00,340.269888
2024-11-15 16:00:00,114.813487
2024-11-15 17:00:00,4.675485
2024-11-15 18:00:00,0.730972
2024-11-15 19:00:00,0.538108
2024-11-15 20:00:00,0.404736
2024-11-15 21:00:00,0.289833
2024-11-15 22:00:00,0.243889
2024-11-15 23:00:00,0.212162
