Forecast_HourDK,Forecast_MWh
2025-12-09 01:00:00,4.7272170000000004
2025-12-09 02:00:00,5.005145
2025-12-09 03:00:00,5.585231
2025-12-09 04:00:00,11.070714
2025-12-09 05:00:00,12.12228
2025-12-09 06:00:00,12.177233999999999
2025-12-09 07:00:00,12.213203
2025-12-09 08:00:00,12.230113
2025-12-09 09:00:00,11.647639
2025-12-09 10:00:00,62.52413
2025-12-09 11:00:00,145.921714
2025-12-09 12:00:00,201.384144
2025-12-09 13:00:00,250.466894
2025-12-09 14:00:00,129.506491
2025-12-09 15:00:00,73.46808999999999
2025-12-09 16:00:00,18.236394
2025-12-09 17:00:00,8.029598
2025-12-09 18:00:00,11.102036
2025-12-09 19:00:00,9.090129
2025-12-09 20:00:00,9.812674999999999
2025-12-09 21:00:00,10.890646
2025-12-09 22:00:00,11.028783
2025-12-09 23:00:00,10.701716
