Forecast_HourDK,Forecast_MWh
2025-05-11 01:00:00,3.459321
2025-05-11 02:00:00,3.497584
2025-05-11 03:00:00,3.391799
2025-05-11 04:00:00,2.492949
2025-05-11 05:00:00,2.303644
2025-05-11 06:00:00,18.219767
2025-05-11 07:00:00,156.638771
2025-05-11 08:00:00,406.300039
2025-05-11 09:00:00,840.129186
2025-05-11 10:00:00,1399.384142
2025-05-11 11:00:00,1826.818149
2025-05-11 12:00:00,2061.504861
2025-05-11 13:00:00,2282.932836
2025-05-11 14:00:00,2088.13791
2025-05-11 15:00:00,1845.647454
2025-05-11 16:00:00,1571.623
2025-05-11 17:00:00,1389.077285
2025-05-11 18:00:00,1409.964193
2025-05-11 19:00:00,870.896874
2025-05-11 20:00:00,343.879116
2025-05-11 21:00:00,79.518689
2025-05-11 22:00:00,4.601614
2025-05-11 23:00:00,0.811447
