Forecast_HourDK,Forecast_MWh
2025-02-11 01:00:00,4.293408
2025-02-11 02:00:00,4.609113
2025-02-11 03:00:00,3.78656
2025-02-11 04:00:00,3.106168
2025-02-11 05:00:00,3.489824
2025-02-11 06:00:00,4.646796
2025-02-11 07:00:00,4.604609
2025-02-11 08:00:00,3.524727
2025-02-11 09:00:00,7.579479
2025-02-11 10:00:00,34.59427
2025-02-11 11:00:00,62.439191
2025-02-11 12:00:00,91.84599999999999
2025-02-11 13:00:00,102.879
2025-02-11 14:00:00,109.02300000000001
2025-02-11 15:00:00,97.157994
2025-02-11 16:00:00,70.613041
2025-02-11 17:00:00,27.958135
2025-02-11 18:00:00,6.474257
2025-02-11 19:00:00,6.255013
2025-02-11 20:00:00,6.258082
2025-02-11 21:00:00,6.213177
2025-02-11 22:00:00,6.117727
2025-02-11 23:00:00,5.770337
