Forecast_HourDK,Forecast_MWh
2025-07-13 01:00:00,5.147338
2025-07-13 02:00:00,3.903613
2025-07-13 03:00:00,4.756914
2025-07-13 04:00:00,4.416196
2025-07-13 05:00:00,5.781009
2025-07-13 06:00:00,45.359344
2025-07-13 07:00:00,185.399696
2025-07-13 08:00:00,509.481465
2025-07-13 09:00:00,922.744323
2025-07-13 10:00:00,986.63143
2025-07-13 11:00:00,1113.170173
2025-07-13 12:00:00,956.000583
2025-07-13 13:00:00,1028.844
2025-07-13 14:00:00,1363.2069999999999
2025-07-13 15:00:00,1350.1799999999998
2025-07-13 16:00:00,1220.376
2025-07-13 17:00:00,1236.115527
2025-07-13 18:00:00,890.458519
2025-07-13 19:00:00,671.330997
2025-07-13 20:00:00,373.613676
2025-07-13 21:00:00,161.558296
2025-07-13 22:00:00,30.33734
2025-07-13 23:00:00,4.037279
