Forecast_HourDK,Forecast_MWh
2024-11-29 01:00:00,0.314851
2024-11-29 02:00:00,0.326206
2024-11-29 03:00:00,0.330232
2024-11-29 04:00:00,0.332483
2024-11-29 05:00:00,0.32229
2024-11-29 06:00:00,0.37307
2024-11-29 07:00:00,0.374131
2024-11-29 08:00:00,0.486048
2024-11-29 09:00:00,5.751556
2024-11-29 10:00:00,57.028671
2024-11-29 11:00:00,174.610992
2024-11-29 12:00:00,226.424822
2024-11-29 13:00:00,204.480872
2024-11-29 14:00:00,145.451807
2024-11-29 15:00:00,85.206032
2024-11-29 16:00:00,16.347023
2024-11-29 17:00:00,0.487644
2024-11-29 18:00:00,0.586547
2024-11-29 19:00:00,0.54799
2024-11-29 20:00:00,0.487471
2024-11-29 21:00:00,0.420777
2024-11-29 22:00:00,0.347783
2024-11-29 23:00:00,0.294459
