Forecast_HourDK,Forecast_MWh
2025-01-17 01:00:00,0.291979
2025-01-17 02:00:00,0.249118
2025-01-17 03:00:00,0.223867
2025-01-17 04:00:00,0.229
2025-01-17 05:00:00,0.22649
2025-01-17 06:00:00,0.257537
2025-01-17 07:00:00,0.343343
2025-01-17 08:00:00,0.607126
2025-01-17 09:00:00,1.363887
2025-01-17 10:00:00,25.003
2025-01-17 11:00:00,77.34299999999999
2025-01-17 12:00:00,136.172
2025-01-17 13:00:00,167.593
2025-01-17 14:00:00,155.395313
2025-01-17 15:00:00,108.378958
2025-01-17 16:00:00,38.035
2025-01-17 17:00:00,2.367847
2025-01-17 18:00:00,0.681891
2025-01-17 19:00:00,0.546538
2025-01-17 20:00:00,0.433938
2025-01-17 21:00:00,0.317975
2025-01-17 22:00:00,0.262207
2025-01-17 23:00:00,0.243871
