Forecast_HourDK,Forecast_MWh
2026-03-07 01:00:00,2.066758
2026-03-07 02:00:00,1.829696
2026-03-07 03:00:00,1.51555
2026-03-07 04:00:00,2.1914939999999996
2026-03-07 05:00:00,2.495532
2026-03-07 06:00:00,2.233548
2026-03-07 07:00:00,3.537936
2026-03-07 08:00:00,157.61969399999998
2026-03-07 09:00:00,587.596045
2026-03-07 10:00:00,1276.559784
2026-03-07 11:00:00,1790.117123
2026-03-07 12:00:00,2024.948313
2026-03-07 13:00:00,2075.063881
2026-03-07 14:00:00,2022.677055
2026-03-07 15:00:00,1594.765929
2026-03-07 16:00:00,1141.4951469999999
2026-03-07 17:00:00,654.7809900000001
2026-03-07 18:00:00,162.28200999999999
2026-03-07 19:00:00,61.553261
2026-03-07 20:00:00,56.197465
2026-03-07 21:00:00,28.324244999999998
2026-03-07 22:00:00,8.888593
2026-03-07 23:00:00,1.9358339999999998
