Forecast_HourDK,Forecast_MWh
2025-06-21 01:00:00,4.128541
2025-06-21 02:00:00,3.799433
2025-06-21 03:00:00,5.126027
2025-06-21 04:00:00,5.245921
2025-06-21 05:00:00,8.098386
2025-06-21 06:00:00,69.949504
2025-06-21 07:00:00,252.634471
2025-06-21 08:00:00,715.982605
2025-06-21 09:00:00,1322.985447
2025-06-21 10:00:00,1857.698897
2025-06-21 11:00:00,2274.56301
2025-06-21 12:00:00,2504.656703
2025-06-21 13:00:00,2303.337
2025-06-21 14:00:00,2350.591
2025-06-21 15:00:00,2272.892
2025-06-21 16:00:00,2087.8360000000002
2025-06-21 17:00:00,2246.956091
2025-06-21 18:00:00,1805.103297
2025-06-21 19:00:00,1228.128501
2025-06-21 20:00:00,605.561704
2025-06-21 21:00:00,219.532017
2025-06-21 22:00:00,58.786646
2025-06-21 23:00:00,7.160423
