Forecast_HourDK,Forecast_MWh
2025-06-14 01:00:00,4.937896
2025-06-14 02:00:00,4.014158
2025-06-14 03:00:00,4.938653
2025-06-14 04:00:00,5.399276
2025-06-14 05:00:00,8.735672
2025-06-14 06:00:00,71.439566
2025-06-14 07:00:00,261.892098
2025-06-14 08:00:00,733.923078
2025-06-14 09:00:00,1306.08383
2025-06-14 10:00:00,1683.705695
2025-06-14 11:00:00,2033.119665
2025-06-14 12:00:00,2194.756
2025-06-14 13:00:00,2234.446
2025-06-14 14:00:00,2197.776
2025-06-14 15:00:00,2048.307
2025-06-14 16:00:00,1981.993
2025-06-14 17:00:00,1726.37
2025-06-14 18:00:00,1646.979909
2025-06-14 19:00:00,1142.570624
2025-06-14 20:00:00,572.045221
2025-06-14 21:00:00,200.870327
2025-06-14 22:00:00,50.538454
2025-06-14 23:00:00,4.016999
