Forecast_HourDK,Forecast_MWh
2025-04-07 01:00:00,0.552246
2025-04-07 02:00:00,1.043744
2025-04-07 03:00:00,1.635923
2025-04-07 04:00:00,1.297023
2025-04-07 05:00:00,0.776723
2025-04-07 06:00:00,0.557314
2025-04-07 07:00:00,4.753184
2025-04-07 08:00:00,155.195004
2025-04-07 09:00:00,652.394261
2025-04-07 10:00:00,1112.270038
2025-04-07 11:00:00,1527.55
2025-04-07 12:00:00,1857.2649999999999
2025-04-07 13:00:00,2044.9740000000002
2025-04-07 14:00:00,2056.631
2025-04-07 15:00:00,1960.458
2025-04-07 16:00:00,1674.254
2025-04-07 17:00:00,1400.777
2025-04-07 18:00:00,963.8960000000001
2025-04-07 19:00:00,545.999815
2025-04-07 20:00:00,104.781907
2025-04-07 21:00:00,3.806006
2025-04-07 22:00:00,2.465745
2025-04-07 23:00:00,2.625559
