Forecast_HourDK,Forecast_MWh
2024-12-29 01:00:00,0.142949
2024-12-29 02:00:00,0.136007
2024-12-29 03:00:00,0.115047
2024-12-29 04:00:00,0.128954
2024-12-29 05:00:00,0.147605
2024-12-29 06:00:00,0.172012
2024-12-29 07:00:00,0.202731
2024-12-29 08:00:00,0.231997
2024-12-29 09:00:00,0.32391
2024-12-29 10:00:00,14.556604
2024-12-29 11:00:00,51.726741
2024-12-29 12:00:00,80.729777
2024-12-29 13:00:00,80.055107
2024-12-29 14:00:00,69.359349
2024-12-29 15:00:00,43.788522
2024-12-29 16:00:00,10.253748
2024-12-29 17:00:00,0.304712
2024-12-29 18:00:00,0.450734
2024-12-29 19:00:00,0.374116
2024-12-29 20:00:00,0.279099
2024-12-29 21:00:00,0.221578
2024-12-29 22:00:00,0.193359
2024-12-29 23:00:00,0.176187
