Forecast_HourDK,Forecast_MWh
2025-08-30 01:00:00,1.652544
2025-08-30 02:00:00,0.997153
2025-08-30 03:00:00,0.556024
2025-08-30 04:00:00,0.457783
2025-08-30 05:00:00,0.386646
2025-08-30 06:00:00,0.694759
2025-08-30 07:00:00,9.083572
2025-08-30 08:00:00,109.981392
2025-08-30 09:00:00,401.310163
2025-08-30 10:00:00,898.523312
2025-08-30 11:00:00,1446.712074
2025-08-30 12:00:00,1985.377245
2025-08-30 13:00:00,1997.100682
2025-08-30 14:00:00,1816.302434
2025-08-30 15:00:00,1514.202386
2025-08-30 16:00:00,1363.174513
2025-08-30 17:00:00,1336.377938
2025-08-30 18:00:00,1065.445662
2025-08-30 19:00:00,500.809724
2025-08-30 20:00:00,141.486198
2025-08-30 21:00:00,6.810079
2025-08-30 22:00:00,1.408317
2025-08-30 23:00:00,1.176512
