Forecast_HourDK,Forecast_MWh
2026-02-25 01:00:00,2.732996
2026-02-25 02:00:00,0.224449
2026-02-25 03:00:00,0.223525
2026-02-25 04:00:00,0.269504
2026-02-25 05:00:00,9.931241
2026-02-25 06:00:00,0.823936
2026-02-25 07:00:00,0.660091
2026-02-25 08:00:00,50.478566
2026-02-25 09:00:00,149.775546
2026-02-25 10:00:00,300.46810999999997
2026-02-25 11:00:00,437.272059
2026-02-25 12:00:00,554.027951
2026-02-25 13:00:00,576.34276
2026-02-25 14:00:00,463.58516000000003
2026-02-25 15:00:00,368.856699
2026-02-25 16:00:00,230.392728
2026-02-25 17:00:00,118.887359
2026-02-25 18:00:00,54.242552
2026-02-25 19:00:00,56.492085
2026-02-25 20:00:00,31.349898
2026-02-25 21:00:00,9.495989999999999
2026-02-25 22:00:00,2.172509
2026-02-25 23:00:00,2.090942
