Forecast_HourDK,Forecast_MWh
2024-11-17 01:00:00,0.293765
2024-11-17 02:00:00,0.268698
2024-11-17 03:00:00,0.235027
2024-11-17 04:00:00,0.234969
2024-11-17 05:00:00,0.218429
2024-11-17 06:00:00,0.232705
2024-11-17 07:00:00,0.273298
2024-11-17 08:00:00,0.324583
2024-11-17 09:00:00,10.351079
2024-11-17 10:00:00,75.459231
2024-11-17 11:00:00,187.079836
2024-11-17 12:00:00,249.818741
2024-11-17 13:00:00,263.934267
2024-11-17 14:00:00,266.673024
2024-11-17 15:00:00,169.587654
2024-11-17 16:00:00,49.964999999999996
2024-11-17 17:00:00,1.393627
2024-11-17 18:00:00,0.497665
2024-11-17 19:00:00,0.419357
2024-11-17 20:00:00,0.306367
2024-11-17 21:00:00,0.235077
2024-11-17 22:00:00,0.202673
2024-11-17 23:00:00,0.186064
