Forecast_HourDK,Forecast_MWh
2024-12-31 01:00:00,0.26024
2024-12-31 02:00:00,0.29307
2024-12-31 03:00:00,0.274721
2024-12-31 04:00:00,0.272643
2024-12-31 05:00:00,0.27472
2024-12-31 06:00:00,0.279025
2024-12-31 07:00:00,0.334598
2024-12-31 08:00:00,0.358758
2024-12-31 09:00:00,0.448325
2024-12-31 10:00:00,11.376469
2024-12-31 11:00:00,33.479164
2024-12-31 12:00:00,46.795719
2024-12-31 13:00:00,50.765015
2024-12-31 14:00:00,33.583862
2024-12-31 15:00:00,14.174348
2024-12-31 16:00:00,2.37
2024-12-31 17:00:00,0.390029
2024-12-31 18:00:00,0.54308
2024-12-31 19:00:00,0.462832
2024-12-31 20:00:00,0.388511
2024-12-31 21:00:00,0.336022
2024-12-31 22:00:00,0.261571
2024-12-31 23:00:00,0.246058
