Forecast_HourDK,Forecast_MWh
2024-10-09 01:00:00,0.244357
2024-10-09 02:00:00,0.262743
2024-10-09 03:00:00,0.201028
2024-10-09 04:00:00,0.144003
2024-10-09 05:00:00,0.139798
2024-10-09 06:00:00,0.140529
2024-10-09 07:00:00,0.204377
2024-10-09 08:00:00,0.420552
2024-10-09 09:00:00,25.575069
2024-10-09 10:00:00,91.005172
2024-10-09 11:00:00,120.299316
2024-10-09 12:00:00,128.548419
2024-10-09 13:00:00,131.810398
2024-10-09 14:00:00,141.592084
2024-10-09 15:00:00,155.753961
2024-10-09 16:00:00,136.927199
2024-10-09 17:00:00,103.685534
2024-10-09 18:00:00,56.691911
2024-10-09 19:00:00,6.856081
2024-10-09 20:00:00,0.38497
2024-10-09 21:00:00,0.282753
2024-10-09 22:00:00,0.203159
2024-10-09 23:00:00,0.19723
