Forecast_HourDK,Forecast_MWh
2026-01-15 01:00:00,7.671194
2026-01-15 02:00:00,5.200574
2026-01-15 03:00:00,3.862152
2026-01-15 04:00:00,2.6765
2026-01-15 05:00:00,4.855485
2026-01-15 06:00:00,4.208919
2026-01-15 07:00:00,3.977232
2026-01-15 08:00:00,5.369481
2026-01-15 09:00:00,17.636878
2026-01-15 10:00:00,107.806074
2026-01-15 11:00:00,395.84147
2026-01-15 12:00:00,645.748092
2026-01-15 13:00:00,746.845282
2026-01-15 14:00:00,714.6370360000001
2026-01-15 15:00:00,461.180235
2026-01-15 16:00:00,158.533771
2026-01-15 17:00:00,22.206769
2026-01-15 18:00:00,19.772513
2026-01-15 19:00:00,15.955616
2026-01-15 20:00:00,14.506869
2026-01-15 21:00:00,14.364738
2026-01-15 22:00:00,5.00847
2026-01-15 23:00:00,6.430169
