Forecast_HourDK,Forecast_MWh
2025-03-30 01:00:00,2.023699
2025-03-30 02:00:00,1.667736
2025-03-30 03:00:00,1.542518
2025-03-30 04:00:00,1.724173
2025-03-30 05:00:00,2.326642
2025-03-30 06:00:00,3.068228
2025-03-30 07:00:00,51.730764
2025-03-30 08:00:00,330.901037
2025-03-30 09:00:00,907.423354
2025-03-30 10:00:00,1391.423115
2025-03-30 11:00:00,1517.542662
2025-03-30 12:00:00,1491.971225
2025-03-30 13:00:00,1448.679
2025-03-30 14:00:00,1569.8179999999998
2025-03-30 15:00:00,1350.3010000000002
2025-03-30 16:00:00,1156.6370000000002
2025-03-30 17:00:00,862.807698
2025-03-30 18:00:00,339.393
2025-03-30 19:00:00,53.749108
2025-03-30 20:00:00,5.60189
2025-03-30 21:00:00,6.492795
2025-03-30 22:00:00,7.965794
2025-03-30 23:00:00,9.973065
