Forecast_HourDK,Forecast_MWh
2025-09-09 01:00:00,5.384874
2025-09-09 02:00:00,4.307508
2025-09-09 03:00:00,5.47798
2025-09-09 04:00:00,4.926582
2025-09-09 05:00:00,4.603626
2025-09-09 06:00:00,4.822918
2025-09-09 07:00:00,10.992415
2025-09-09 08:00:00,145.665875
2025-09-09 09:00:00,652.197375
2025-09-09 10:00:00,1283.017288
2025-09-09 11:00:00,1731.251425
2025-09-09 12:00:00,2087.740799
2025-09-09 13:00:00,2254.570951
2025-09-09 14:00:00,2285.354318
2025-09-09 15:00:00,2217.87541
2025-09-09 16:00:00,2053.701005
2025-09-09 17:00:00,1552.697513
2025-09-09 18:00:00,892.342068
2025-09-09 19:00:00,278.059193
2025-09-09 20:00:00,46.39089
2025-09-09 21:00:00,4.880444
2025-09-09 22:00:00,2.443424
2025-09-09 23:00:00,1.706945
