Forecast_HourDK,Forecast_MWh
2024-12-19 01:00:00,0.186256
2024-12-19 02:00:00,0.186409
2024-12-19 03:00:00,0.172361
2024-12-19 04:00:00,0.192863
2024-12-19 05:00:00,0.312843
2024-12-19 06:00:00,0.402129
2024-12-19 07:00:00,0.534845
2024-12-19 08:00:00,0.640954
2024-12-19 09:00:00,0.728632
2024-12-19 10:00:00,3.62238
2024-12-19 11:00:00,18.320619
2024-12-19 12:00:00,32.957829
2024-12-19 13:00:00,28.523116
2024-12-19 14:00:00,24.740842
2024-12-19 15:00:00,12.959462
2024-12-19 16:00:00,1.325
2024-12-19 17:00:00,1.071846
2024-12-19 18:00:00,1.363773
2024-12-19 19:00:00,0.677793
2024-12-19 20:00:00,0.529255
2024-12-19 21:00:00,0.472183
2024-12-19 22:00:00,0.422871
2024-12-19 23:00:00,0.449342
