Forecast_HourDK,Forecast_MWh
2024-12-01 01:00:00,0.242202
2024-12-01 02:00:00,0.21533
2024-12-01 03:00:00,0.182833
2024-12-01 04:00:00,0.176844
2024-12-01 05:00:00,0.177665
2024-12-01 06:00:00,0.204859
2024-12-01 07:00:00,0.270951
2024-12-01 08:00:00,0.313916
2024-12-01 09:00:00,10.964528
2024-12-01 10:00:00,135.03242
2024-12-01 11:00:00,309.086517
2024-12-01 12:00:00,356.541666
2024-12-01 13:00:00,290.810259
2024-12-01 14:00:00,207.822365
2024-12-01 15:00:00,97.68561
2024-12-01 16:00:00,16.241967
2024-12-01 17:00:00,0.423147
2024-12-01 18:00:00,0.51255
2024-12-01 19:00:00,0.44142
2024-12-01 20:00:00,0.348668
2024-12-01 21:00:00,0.309516
2024-12-01 22:00:00,0.227521
2024-12-01 23:00:00,0.205745
