Forecast_HourDK,Forecast_MWh
2025-05-24 01:00:00,0.993091
2025-05-24 02:00:00,1.390797
2025-05-24 03:00:00,0.763923
2025-05-24 04:00:00,1.593411
2025-05-24 05:00:00,1.77129
2025-05-24 06:00:00,32.565825
2025-05-24 07:00:00,169.446253
2025-05-24 08:00:00,568.548277
2025-05-24 09:00:00,1085.90442
2025-05-24 10:00:00,1358.299131
2025-05-24 11:00:00,1409.194779
2025-05-24 12:00:00,1493.586787
2025-05-24 13:00:00,1536.704893
2025-05-24 14:00:00,1402.097
2025-05-24 15:00:00,1288.288
2025-05-24 16:00:00,1253.382569
2025-05-24 17:00:00,1186.808186
2025-05-24 18:00:00,940.854262
2025-05-24 19:00:00,596.077887
2025-05-24 20:00:00,326.968438
2025-05-24 21:00:00,103.956694
2025-05-24 22:00:00,15.573422
2025-05-24 23:00:00,1.648428
