Forecast_HourDK,Forecast_MWh
2024-11-07 01:00:00,0.181654
2024-11-07 02:00:00,0.158235
2024-11-07 03:00:00,0.154296
2024-11-07 04:00:00,0.116866
2024-11-07 05:00:00,0.204424
2024-11-07 06:00:00,0.212228
2024-11-07 07:00:00,0.368843
2024-11-07 08:00:00,0.869993
2024-11-07 09:00:00,16.853015
2024-11-07 10:00:00,56.185009
2024-11-07 11:00:00,93.67
2024-11-07 12:00:00,117.666188
2024-11-07 13:00:00,117.824097
2024-11-07 14:00:00,96.028
2024-11-07 15:00:00,66.290501
2024-11-07 16:00:00,31.765407
2024-11-07 17:00:00,1.695979
2024-11-07 18:00:00,1.732745
2024-11-07 19:00:00,0.708655
2024-11-07 20:00:00,0.403661
2024-11-07 21:00:00,0.305443
2024-11-07 22:00:00,0.263389
2024-11-07 23:00:00,0.271243
