Forecast_HourDK,Forecast_MWh
2025-09-19 01:00:00,3.41858
2025-09-19 02:00:00,3.732029
2025-09-19 03:00:00,4.409715
2025-09-19 04:00:00,7.169468
2025-09-19 05:00:00,4.740546
2025-09-19 06:00:00,2.642177
2025-09-19 07:00:00,7.115783
2025-09-19 08:00:00,55.199386
2025-09-19 09:00:00,279.414889
2025-09-19 10:00:00,708.397598
2025-09-19 11:00:00,1106.086831
2025-09-19 12:00:00,1358.007
2025-09-19 13:00:00,1528.2009999999998
2025-09-19 14:00:00,1602.018
2025-09-19 15:00:00,1489.847
2025-09-19 16:00:00,1315.4180000000001
2025-09-19 17:00:00,885.702
2025-09-19 18:00:00,492.745034
2025-09-19 19:00:00,180.199954
2025-09-19 20:00:00,22.005951
2025-09-19 21:00:00,9.940316
2025-09-19 22:00:00,1.29925
2025-09-19 23:00:00,1.002384
