Forecast_HourDK,Forecast_MWh
2026-04-03 01:00:00,9.510913
2026-04-03 02:00:00,9.456767
2026-04-03 03:00:00,9.522784
2026-04-03 04:00:00,9.039349000000001
2026-04-03 05:00:00,10.169929
2026-04-03 06:00:00,9.5109
2026-04-03 07:00:00,9.534455
2026-04-03 08:00:00,27.700936
2026-04-03 09:00:00,101.225161
2026-04-03 10:00:00,254.60563
2026-04-03 11:00:00,394.416659
2026-04-03 12:00:00,505.026719
2026-04-03 13:00:00,642.3387680000001
2026-04-03 14:00:00,806.752011
2026-04-03 15:00:00,1043.772961
2026-04-03 16:00:00,1226.386808
2026-04-03 17:00:00,1457.173383
2026-04-03 18:00:00,1160.358714
2026-04-03 19:00:00,567.611185
2026-04-03 20:00:00,100.162057
2026-04-03 21:00:00,15.222878000000001
2026-04-03 22:00:00,14.557934
2026-04-03 23:00:00,14.332915
