Forecast_HourDK,Forecast_MWh
2024-12-07 01:00:00,0.219581
2024-12-07 02:00:00,0.199034
2024-12-07 03:00:00,0.202719
2024-12-07 04:00:00,0.215671
2024-12-07 05:00:00,0.23365
2024-12-07 06:00:00,0.259385
2024-12-07 07:00:00,0.313382
2024-12-07 08:00:00,0.389156
2024-12-07 09:00:00,0.835489
2024-12-07 10:00:00,19.365579
2024-12-07 11:00:00,53.098902
2024-12-07 12:00:00,81.206631
2024-12-07 13:00:00,78.361805
2024-12-07 14:00:00,64.989088
2024-12-07 15:00:00,34.325263
2024-12-07 16:00:00,7.517445
2024-12-07 17:00:00,0.328
2024-12-07 18:00:00,0.41621
2024-12-07 19:00:00,0.396747
2024-12-07 20:00:00,0.381591
2024-12-07 21:00:00,0.33796
2024-12-07 22:00:00,0.26218
2024-12-07 23:00:00,0.274464
