Forecast_HourDK,Forecast_MWh
2024-12-06 01:00:00,0.296655
2024-12-06 02:00:00,0.293877
2024-12-06 03:00:00,0.27218
2024-12-06 04:00:00,0.264609
2024-12-06 05:00:00,0.287981
2024-12-06 06:00:00,0.32972
2024-12-06 07:00:00,0.395567
2024-12-06 08:00:00,0.90393
2024-12-06 09:00:00,9.229125
2024-12-06 10:00:00,57.14
2024-12-06 11:00:00,118.347
2024-12-06 12:00:00,178.587
2024-12-06 13:00:00,146.665
2024-12-06 14:00:00,110.49300000000001
2024-12-06 15:00:00,55.115842
2024-12-06 16:00:00,8.058489
2024-12-06 17:00:00,0.456322
2024-12-06 18:00:00,0.593634
2024-12-06 19:00:00,0.576332
2024-12-06 20:00:00,0.458437
2024-12-06 21:00:00,0.386618
2024-12-06 22:00:00,0.333826
2024-12-06 23:00:00,0.299347
