Forecast_HourDK,Forecast_MWh
2025-03-13 01:00:00,0.166148
2025-03-13 02:00:00,0.264896
2025-03-13 03:00:00,0.421262
2025-03-13 04:00:00,0.490912
2025-03-13 05:00:00,0.559693
2025-03-13 06:00:00,0.623036
2025-03-13 07:00:00,1.381736
2025-03-13 08:00:00,43.563728
2025-03-13 09:00:00,182.411
2025-03-13 10:00:00,384.191447
2025-03-13 11:00:00,496.744767
2025-03-13 12:00:00,652.802
2025-03-13 13:00:00,781.356
2025-03-13 14:00:00,776.127
2025-03-13 15:00:00,674.036553
2025-03-13 16:00:00,392.436811
2025-03-13 17:00:00,226.638
2025-03-13 18:00:00,76.503487
2025-03-13 19:00:00,7.861744
2025-03-13 20:00:00,5.296073
2025-03-13 21:00:00,4.435849
2025-03-13 22:00:00,3.889183
2025-03-13 23:00:00,3.398774
