Forecast_HourDK,Forecast_MWh
2026-03-31 01:00:00,8.031987
2026-03-31 02:00:00,6.714938
2026-03-31 03:00:00,7.36914
2026-03-31 04:00:00,7.378145999999999
2026-03-31 05:00:00,8.189077999999999
2026-03-31 06:00:00,10.089306
2026-03-31 07:00:00,8.191888
2026-03-31 08:00:00,80.106207
2026-03-31 09:00:00,451.984625
2026-03-31 10:00:00,961.331586
2026-03-31 11:00:00,1291.177956
2026-03-31 12:00:00,1509.8168480000002
2026-03-31 13:00:00,1405.748276
2026-03-31 14:00:00,1416.788385
2026-03-31 15:00:00,1363.3010510000001
2026-03-31 16:00:00,1498.4519839999998
2026-03-31 17:00:00,1332.386199
2026-03-31 18:00:00,834.98845
2026-03-31 19:00:00,437.623243
2026-03-31 20:00:00,93.443397
2026-03-31 21:00:00,14.163862
2026-03-31 22:00:00,13.583343
2026-03-31 23:00:00,13.70402
