Forecast_HourDK,Forecast_MWh
2025-09-29 01:00:00,1.242678
2025-09-29 02:00:00,0.869562
2025-09-29 03:00:00,0.398526
2025-09-29 04:00:00,0.309432
2025-09-29 05:00:00,0.343559
2025-09-29 06:00:00,0.342363
2025-09-29 07:00:00,0.50191
2025-09-29 08:00:00,30.10011
2025-09-29 09:00:00,282.599992
2025-09-29 10:00:00,832.920419
2025-09-29 11:00:00,1397.518096
2025-09-29 12:00:00,1729.228011
2025-09-29 13:00:00,1893.63603
2025-09-29 14:00:00,1929.910436
2025-09-29 15:00:00,1722.821294
2025-09-29 16:00:00,1471.47452
2025-09-29 17:00:00,1144.757285
2025-09-29 18:00:00,567.633213
2025-09-29 19:00:00,122.562988
2025-09-29 20:00:00,2.369782
2025-09-29 21:00:00,1.864168
2025-09-29 22:00:00,1.586709
2025-09-29 23:00:00,1.223458
