Forecast_HourDK,Forecast_MWh
2026-04-16 01:00:00,0.831039
2026-04-16 02:00:00,0.385545
2026-04-16 03:00:00,0.225741
2026-04-16 04:00:00,0.31746
2026-04-16 05:00:00,0.220236
2026-04-16 06:00:00,0.278823
2026-04-16 07:00:00,24.539373
2026-04-16 08:00:00,167.70943699999998
2026-04-16 09:00:00,445.665189
2026-04-16 10:00:00,797.83162
2026-04-16 11:00:00,1179.057077
2026-04-16 12:00:00,1616.605603
2026-04-16 13:00:00,1719.586634
2026-04-16 14:00:00,1744.444514
2026-04-16 15:00:00,1645.358154
2026-04-16 16:00:00,1638.1806860000002
2026-04-16 17:00:00,1291.803799
2026-04-16 18:00:00,801.201354
2026-04-16 19:00:00,379.37850499999996
2026-04-16 20:00:00,102.882239
2026-04-16 21:00:00,12.253757
2026-04-16 22:00:00,7.050404
2026-04-16 23:00:00,6.359343
