Forecast_HourDK,Forecast_MWh
2026-01-02 01:00:00,13.037752999999999
2026-01-02 02:00:00,12.991672
2026-01-02 03:00:00,13.047412999999999
2026-01-02 04:00:00,13.082089999999999
2026-01-02 05:00:00,13.087413
2026-01-02 06:00:00,13.08821
2026-01-02 07:00:00,13.201668
2026-01-02 08:00:00,12.533883
2026-01-02 09:00:00,13.141305000000001
2026-01-02 10:00:00,39.327936
2026-01-02 11:00:00,123.7153
2026-01-02 12:00:00,240.799086
2026-01-02 13:00:00,269.428826
2026-01-02 14:00:00,280.63219300000003
2026-01-02 15:00:00,142.170988
2026-01-02 16:00:00,28.80368
2026-01-02 17:00:00,13.331295
2026-01-02 18:00:00,14.027274
2026-01-02 19:00:00,13.51296
2026-01-02 20:00:00,13.467082
2026-01-02 21:00:00,11.929359
2026-01-02 22:00:00,7.9842509999999995
2026-01-02 23:00:00,6.415597
