Forecast_HourDK,Forecast_MWh
2025-02-17 01:00:00,7.832065
2025-02-17 02:00:00,7.050274
2025-02-17 03:00:00,5.701468
2025-02-17 04:00:00,4.384976
2025-02-17 05:00:00,3.986755
2025-02-17 06:00:00,2.638499
2025-02-17 07:00:00,2.295505
2025-02-17 08:00:00,5.821697
2025-02-17 09:00:00,151.72299999999998
2025-02-17 10:00:00,574.384
2025-02-17 11:00:00,1049.69278
2025-02-17 12:00:00,1367.634903
2025-02-17 13:00:00,1500.73221
2025-02-17 14:00:00,1458.11629
2025-02-17 15:00:00,1235.274771
2025-02-17 16:00:00,793.983923
2025-02-17 17:00:00,282.87443
2025-02-17 18:00:00,17.004412
2025-02-17 19:00:00,0.937208
2025-02-17 20:00:00,0.635567
2025-02-17 21:00:00,0.467625
2025-02-17 22:00:00,0.368879
2025-02-17 23:00:00,0.285355
