Forecast_HourDK,Forecast_MWh
2025-09-03 01:00:00,2.410586
2025-09-03 02:00:00,2.605614
2025-09-03 03:00:00,2.336242
2025-09-03 04:00:00,1.976411
2025-09-03 05:00:00,3.311212
2025-09-03 06:00:00,2.770914
2025-09-03 07:00:00,11.322547
2025-09-03 08:00:00,130.955545
2025-09-03 09:00:00,352.323964
2025-09-03 10:00:00,742.367277
2025-09-03 11:00:00,1378.104497
2025-09-03 12:00:00,1851.789064
2025-09-03 13:00:00,1853.802468
2025-09-03 14:00:00,1709.408385
2025-09-03 15:00:00,1553.374288
2025-09-03 16:00:00,1425.96482
2025-09-03 17:00:00,1144.953412
2025-09-03 18:00:00,836.678198
2025-09-03 19:00:00,429.782154
2025-09-03 20:00:00,109.794778
2025-09-03 21:00:00,7.591502
2025-09-03 22:00:00,2.03613
2025-09-03 23:00:00,1.263842
