Forecast_HourDK,Forecast_MWh
2025-05-09 01:00:00,1.218967
2025-05-09 02:00:00,1.1737
2025-05-09 03:00:00,0.903597
2025-05-09 04:00:00,0.429604
2025-05-09 05:00:00,0.353932
2025-05-09 06:00:00,12.506392
2025-05-09 07:00:00,123.333098
2025-05-09 08:00:00,447.679499
2025-05-09 09:00:00,1041.248567
2025-05-09 10:00:00,1643.361583
2025-05-09 11:00:00,2182.138846
2025-05-09 12:00:00,2358.961871
2025-05-09 13:00:00,2169.174756
2025-05-09 14:00:00,2084.676892
2025-05-09 15:00:00,1993.26223
2025-05-09 16:00:00,1916.096121
2025-05-09 17:00:00,1712.500747
2025-05-09 18:00:00,1279.379739
2025-05-09 19:00:00,713.474065
2025-05-09 20:00:00,325.648765
2025-05-09 21:00:00,80.623828
2025-05-09 22:00:00,4.338246
2025-05-09 23:00:00,1.757451
