Forecast_HourDK,Forecast_MWh
2025-05-14 01:00:00,0.424213
2025-05-14 02:00:00,0.386069
2025-05-14 03:00:00,0.348347
2025-05-14 04:00:00,0.339852
2025-05-14 05:00:00,0.330265
2025-05-14 06:00:00,20.686166
2025-05-14 07:00:00,160.561611
2025-05-14 08:00:00,570.323783
2025-05-14 09:00:00,1200.596388
2025-05-14 10:00:00,1722.362141
2025-05-14 11:00:00,2080.874542
2025-05-14 12:00:00,1926.1570000000002
2025-05-14 13:00:00,2040.074
2025-05-14 14:00:00,2077.237
2025-05-14 15:00:00,2003.268
2025-05-14 16:00:00,1821.1709999999998
2025-05-14 17:00:00,1599.067654
2025-05-14 18:00:00,1468.924543
2025-05-14 19:00:00,903.90093
2025-05-14 20:00:00,373.598377
2025-05-14 21:00:00,122.252598
2025-05-14 22:00:00,11.714236
2025-05-14 23:00:00,6.36465
