Forecast_HourDK,Forecast_MWh
2025-05-20 01:00:00,3.231093
2025-05-20 02:00:00,3.347697
2025-05-20 03:00:00,3.006153
2025-05-20 04:00:00,4.288862
2025-05-20 05:00:00,4.433148
2025-05-20 06:00:00,40.417989
2025-05-20 07:00:00,205.595082
2025-05-20 08:00:00,562.317332
2025-05-20 09:00:00,1090.323559
2025-05-20 10:00:00,1622.996607
2025-05-20 11:00:00,2067.734657
2025-05-20 12:00:00,2380.013003
2025-05-20 13:00:00,2455.823297
2025-05-20 14:00:00,2447.317272
2025-05-20 15:00:00,2510.738311
2025-05-20 16:00:00,2417.25361
2025-05-20 17:00:00,2148.11984
2025-05-20 18:00:00,1667.959341
2025-05-20 19:00:00,1079.142021
2025-05-20 20:00:00,450.546509
2025-05-20 21:00:00,122.22267
2025-05-20 22:00:00,14.520064
2025-05-20 23:00:00,2.221366
