Forecast_HourDK,Forecast_MWh
2025-08-31 01:00:00,1.260311
2025-08-31 02:00:00,1.71123
2025-08-31 03:00:00,2.074877
2025-08-31 04:00:00,1.884907
2025-08-31 05:00:00,0.988069
2025-08-31 06:00:00,1.892547
2025-08-31 07:00:00,17.441305
2025-08-31 08:00:00,118.931715
2025-08-31 09:00:00,348.388507
2025-08-31 10:00:00,644.191173
2025-08-31 11:00:00,1037.498533
2025-08-31 12:00:00,1478.695561
2025-08-31 13:00:00,1420.997
2025-08-31 14:00:00,1393.2579999999998
2025-08-31 15:00:00,1441.625
2025-08-31 16:00:00,1287.269
2025-08-31 17:00:00,1155.189561
2025-08-31 18:00:00,904.740353
2025-08-31 19:00:00,510.561764
2025-08-31 20:00:00,137.636715
2025-08-31 21:00:00,12.281347
2025-08-31 22:00:00,2.305264
2025-08-31 23:00:00,2.116915
