Forecast_HourDK,Forecast_MWh
2025-02-26 01:00:00,3.336256
2025-02-26 02:00:00,2.150985
2025-02-26 03:00:00,1.367635
2025-02-26 04:00:00,0.966859
2025-02-26 05:00:00,1.469658
2025-02-26 06:00:00,2.169104
2025-02-26 07:00:00,1.790497
2025-02-26 08:00:00,5.39464
2025-02-26 09:00:00,63.273233
2025-02-26 10:00:00,168.674931
2025-02-26 11:00:00,300.816767
2025-02-26 12:00:00,445.147
2025-02-26 13:00:00,486.011458
2025-02-26 14:00:00,456.022308
2025-02-26 15:00:00,295.408998
2025-02-26 16:00:00,145.246263
2025-02-26 17:00:00,64.514977
2025-02-26 18:00:00,20.256534
2025-02-26 19:00:00,3.95803
2025-02-26 20:00:00,2.501065
2025-02-26 21:00:00,2.77687
2025-02-26 22:00:00,2.262347
2025-02-26 23:00:00,1.716542
