Forecast_HourDK,Forecast_MWh
2025-01-03 01:00:00,0.306861
2025-01-03 02:00:00,0.300658
2025-01-03 03:00:00,0.31976
2025-01-03 04:00:00,0.286051
2025-01-03 05:00:00,0.224427
2025-01-03 06:00:00,0.198684
2025-01-03 07:00:00,0.268769
2025-01-03 08:00:00,0.330038
2025-01-03 09:00:00,1.558656
2025-01-03 10:00:00,67.632194
2025-01-03 11:00:00,287.57
2025-01-03 12:00:00,499.297
2025-01-03 13:00:00,561.925
2025-01-03 14:00:00,375.048
2025-01-03 15:00:00,184.908723
2025-01-03 16:00:00,36.642011
2025-01-03 17:00:00,0.734688
2025-01-03 18:00:00,0.772997
2025-01-03 19:00:00,0.559494
2025-01-03 20:00:00,0.373072
2025-01-03 21:00:00,0.298168
2025-01-03 22:00:00,0.235754
2025-01-03 23:00:00,0.197855
