Forecast_HourDK,Forecast_MWh
2025-05-22 01:00:00,5.77137
2025-05-22 02:00:00,6.463306
2025-05-22 03:00:00,4.960188
2025-05-22 04:00:00,5.92568
2025-05-22 05:00:00,8.511552
2025-05-22 06:00:00,32.717384
2025-05-22 07:00:00,130.129515
2025-05-22 08:00:00,311.644795
2025-05-22 09:00:00,605.7529999999999
2025-05-22 10:00:00,1026.319
2025-05-22 11:00:00,1375.252899
2025-05-22 12:00:00,1379.015411
2025-05-22 13:00:00,1509.804
2025-05-22 14:00:00,1524.6680000000001
2025-05-22 15:00:00,1387.738
2025-05-22 16:00:00,1365.724
2025-05-22 17:00:00,1426.858395
2025-05-22 18:00:00,1239.280133
2025-05-22 19:00:00,727.841
2025-05-22 20:00:00,343.035
2025-05-22 21:00:00,110.549
2025-05-22 22:00:00,27.015277
2025-05-22 23:00:00,12.786646
