Forecast_HourDK,Forecast_MWh
2025-07-22 01:00:00,2.419837
2025-07-22 02:00:00,3.588965
2025-07-22 03:00:00,5.363009
2025-07-22 04:00:00,7.031801
2025-07-22 05:00:00,8.7222
2025-07-22 06:00:00,14.684629
2025-07-22 07:00:00,48.398944
2025-07-22 08:00:00,95.386083
2025-07-22 09:00:00,237.709632
2025-07-22 10:00:00,442.452
2025-07-22 11:00:00,592.495
2025-07-22 12:00:00,597.48
2025-07-22 13:00:00,704.622
2025-07-22 14:00:00,749.638
2025-07-22 15:00:00,733.866
2025-07-22 16:00:00,553.9
2025-07-22 17:00:00,398.584
2025-07-22 18:00:00,320.106953
2025-07-22 19:00:00,242.036364
2025-07-22 20:00:00,160.532309
2025-07-22 21:00:00,69.683433
2025-07-22 22:00:00,7.496395
2025-07-22 23:00:00,0.487641
