Forecast_HourDK,Forecast_MWh
2024-12-17 01:00:00,0.255492
2024-12-17 02:00:00,0.278298
2024-12-17 03:00:00,0.283457
2024-12-17 04:00:00,0.272458
2024-12-17 05:00:00,0.299059
2024-12-17 06:00:00,0.302133
2024-12-17 07:00:00,0.36433
2024-12-17 08:00:00,0.477369
2024-12-17 09:00:00,0.770228
2024-12-17 10:00:00,28.048
2024-12-17 11:00:00,95.767
2024-12-17 12:00:00,143.175
2024-12-17 13:00:00,147.81
2024-12-17 14:00:00,102.264
2024-12-17 15:00:00,39.851282
2024-12-17 16:00:00,4.652493
2024-12-17 17:00:00,0.39646
2024-12-17 18:00:00,0.559914
2024-12-17 19:00:00,0.489521
2024-12-17 20:00:00,0.394072
2024-12-17 21:00:00,0.336856
2024-12-17 22:00:00,0.309182
2024-12-17 23:00:00,0.276226
