Forecast_HourDK,Forecast_MWh
2024-10-23 01:00:00,0.175576
2024-10-23 02:00:00,0.17824
2024-10-23 03:00:00,0.152472
2024-10-23 04:00:00,0.1431
2024-10-23 05:00:00,0.183904
2024-10-23 06:00:00,0.200759
2024-10-23 07:00:00,0.244559
2024-10-23 08:00:00,0.356929
2024-10-23 09:00:00,23.389852
2024-10-23 10:00:00,256.130948
2024-10-23 11:00:00,700.231687
2024-10-23 12:00:00,966.893922
2024-10-23 13:00:00,936.290265
2024-10-23 14:00:00,918.302
2024-10-23 15:00:00,799.014
2024-10-23 16:00:00,580.264884
2024-10-23 17:00:00,249.95399999999998
2024-10-23 18:00:00,51.066425
2024-10-23 19:00:00,0.919201
2024-10-23 20:00:00,0.708622
2024-10-23 21:00:00,0.524874
2024-10-23 22:00:00,0.419879
2024-10-23 23:00:00,0.343052
