Forecast_HourDK,Forecast_MWh
2025-09-13 01:00:00,3.541218
2025-09-13 02:00:00,4.007801
2025-09-13 03:00:00,5.185803
2025-09-13 04:00:00,2.735481
2025-09-13 05:00:00,3.467742
2025-09-13 06:00:00,4.214056
2025-09-13 07:00:00,3.844101
2025-09-13 08:00:00,82.038322
2025-09-13 09:00:00,337.468
2025-09-13 10:00:00,645.155
2025-09-13 11:00:00,1009.0640000000001
2025-09-13 12:00:00,1094.365
2025-09-13 13:00:00,1109.915
2025-09-13 14:00:00,979.2149999999999
2025-09-13 15:00:00,874.275
2025-09-13 16:00:00,878.442
2025-09-13 17:00:00,968.353
2025-09-13 18:00:00,559.425
2025-09-13 19:00:00,178.743849
2025-09-13 20:00:00,29.154286
2025-09-13 21:00:00,5.576068
2025-09-13 22:00:00,3.751781
2025-09-13 23:00:00,2.36472
