Forecast_HourDK,Forecast_MWh
2025-03-19 01:00:00,8.129171
2025-03-19 02:00:00,7.940522
2025-03-19 03:00:00,8.211513
2025-03-19 04:00:00,8.792546
2025-03-19 05:00:00,7.06649
2025-03-19 06:00:00,6.853853
2025-03-19 07:00:00,17.559076
2025-03-19 08:00:00,213.908429
2025-03-19 09:00:00,574.992246
2025-03-19 10:00:00,885.918092
2025-03-19 11:00:00,1019.862141
2025-03-19 12:00:00,868.797738
2025-03-19 13:00:00,879.04
2025-03-19 14:00:00,894.778
2025-03-19 15:00:00,882.266653
2025-03-19 16:00:00,596.879195
2025-03-19 17:00:00,361.844916
2025-03-19 18:00:00,129.441649
2025-03-19 19:00:00,14.947832
2025-03-19 20:00:00,6.360673
2025-03-19 21:00:00,6.56962
2025-03-19 22:00:00,5.933932
2025-03-19 23:00:00,5.026021
