Forecast_HourDK,Forecast_MWh
2025-09-28 01:00:00,1.427015
2025-09-28 02:00:00,1.444777
2025-09-28 03:00:00,2.727023
2025-09-28 04:00:00,4.621773
2025-09-28 05:00:00,1.068835
2025-09-28 06:00:00,1.949565
2025-09-28 07:00:00,2.216267
2025-09-28 08:00:00,31.205869
2025-09-28 09:00:00,309.104666
2025-09-28 10:00:00,792.721246
2025-09-28 11:00:00,1264.853875
2025-09-28 12:00:00,1629.846
2025-09-28 13:00:00,1727.134
2025-09-28 14:00:00,1689.219
2025-09-28 15:00:00,1568.241
2025-09-28 16:00:00,1384.785
2025-09-28 17:00:00,1139.112313
2025-09-28 18:00:00,595.223763
2025-09-28 19:00:00,104.921097
2025-09-28 20:00:00,4.559103
2025-09-28 21:00:00,1.6944
2025-09-28 22:00:00,1.34377
2025-09-28 23:00:00,0.708068
