Forecast_HourDK,Forecast_MWh
2025-09-18 01:00:00,0.967098
2025-09-18 02:00:00,0.946181
2025-09-18 03:00:00,0.885591
2025-09-18 04:00:00,0.686932
2025-09-18 05:00:00,0.661505
2025-09-18 06:00:00,0.613
2025-09-18 07:00:00,11.780551
2025-09-18 08:00:00,71.648022
2025-09-18 09:00:00,344.42999999999995
2025-09-18 10:00:00,837.393998
2025-09-18 11:00:00,1195.752645
2025-09-18 12:00:00,1451.343008
2025-09-18 13:00:00,1380.95289
2025-09-18 14:00:00,1447.626971
2025-09-18 15:00:00,1481.048
2025-09-18 16:00:00,1392.142786
2025-09-18 17:00:00,1059.958356
2025-09-18 18:00:00,722.587497
2025-09-18 19:00:00,248.784439
2025-09-18 20:00:00,20.488566
2025-09-18 21:00:00,4.851833
2025-09-18 22:00:00,3.002763
2025-09-18 23:00:00,3.344472
