Forecast_HourDK,Forecast_MWh
2025-01-23 01:00:00,0.121148
2025-01-23 02:00:00,0.124459
2025-01-23 03:00:00,0.127939
2025-01-23 04:00:00,0.106531
2025-01-23 05:00:00,0.127723
2025-01-23 06:00:00,0.1974
2025-01-23 07:00:00,0.363234
2025-01-23 08:00:00,0.442347
2025-01-23 09:00:00,1.782764
2025-01-23 10:00:00,35.523
2025-01-23 11:00:00,107.336
2025-01-23 12:00:00,185.994
2025-01-23 13:00:00,209.30499999999998
2025-01-23 14:00:00,178.11
2025-01-23 15:00:00,118.991
2025-01-23 16:00:00,44.786
2025-01-23 17:00:00,3.010466
2025-01-23 18:00:00,0.630118
2025-01-23 19:00:00,0.460621
2025-01-23 20:00:00,0.359973
2025-01-23 21:00:00,0.296015
2025-01-23 22:00:00,0.274736
2025-01-23 23:00:00,0.278402
