Forecast_HourDK,Forecast_MWh
2025-07-03 01:00:00,0.536444
2025-07-03 02:00:00,0.433916
2025-07-03 03:00:00,0.401095
2025-07-03 04:00:00,0.575746
2025-07-03 05:00:00,2.926136
2025-07-03 06:00:00,51.098582
2025-07-03 07:00:00,182.89600000000002
2025-07-03 08:00:00,506.801286
2025-07-03 09:00:00,924.638729
2025-07-03 10:00:00,1232.30146
2025-07-03 11:00:00,1418.663827
2025-07-03 12:00:00,1782.278609
2025-07-03 13:00:00,1767.043126
2025-07-03 14:00:00,1390.795186
2025-07-03 15:00:00,1534.193412
2025-07-03 16:00:00,1621.085307
2025-07-03 17:00:00,1364.068236
2025-07-03 18:00:00,695.77159
2025-07-03 19:00:00,357.082
2025-07-03 20:00:00,240.181
2025-07-03 21:00:00,101.956517
2025-07-03 22:00:00,11.586064
2025-07-03 23:00:00,1.608249
