Forecast_HourDK,Forecast_MWh
2025-09-30 01:00:00,1.422388
2025-09-30 02:00:00,1.964021
2025-09-30 03:00:00,2.716472
2025-09-30 04:00:00,3.134544
2025-09-30 05:00:00,2.495557
2025-09-30 06:00:00,2.165785
2025-09-30 07:00:00,2.791751
2025-09-30 08:00:00,22.068094
2025-09-30 09:00:00,244.58236
2025-09-30 10:00:00,699.241521
2025-09-30 11:00:00,1172.265102
2025-09-30 12:00:00,1468.808198
2025-09-30 13:00:00,1412.97667
2025-09-30 14:00:00,1412.183199
2025-09-30 15:00:00,1196.119633
2025-09-30 16:00:00,854.398383
2025-09-30 17:00:00,546.532326
2025-09-30 18:00:00,308.458888
2025-09-30 19:00:00,79.213856
2025-09-30 20:00:00,10.001229
2025-09-30 21:00:00,4.179544
2025-09-30 22:00:00,3.158887
2025-09-30 23:00:00,3.566416
