Forecast_HourDK,Forecast_MWh
2025-10-04 01:00:00,3.874936
2025-10-04 02:00:00,4.322742
2025-10-04 03:00:00,4.326618
2025-10-04 04:00:00,4.7965040000000005
2025-10-04 05:00:00,5.244742
2025-10-04 06:00:00,3.997159
2025-10-04 07:00:00,3.930687
2025-10-04 08:00:00,36.19699
2025-10-04 09:00:00,311.94930200000005
2025-10-04 10:00:00,793.52239
2025-10-04 11:00:00,1210.772003
2025-10-04 12:00:00,1446.130023
2025-10-04 13:00:00,1687.443946
2025-10-04 14:00:00,1590.411851
2025-10-04 15:00:00,1283.797617
2025-10-04 16:00:00,914.033679
2025-10-04 17:00:00,551.187992
2025-10-04 18:00:00,197.320821
2025-10-04 19:00:00,36.823584000000004
2025-10-04 20:00:00,11.72864
2025-10-04 21:00:00,12.498353
2025-10-04 22:00:00,11.941680000000002
2025-10-04 23:00:00,11.773482999999999
