Forecast_HourDK,Forecast_MWh
2025-08-18 01:00:00,8.107396
2025-08-18 02:00:00,5.020529
2025-08-18 03:00:00,3.20442
2025-08-18 04:00:00,2.631811
2025-08-18 05:00:00,2.045571
2025-08-18 06:00:00,3.13917
2025-08-18 07:00:00,74.70963
2025-08-18 08:00:00,372.969551
2025-08-18 09:00:00,981.866275
2025-08-18 10:00:00,1678.406352
2025-08-18 11:00:00,2107.593607
2025-08-18 12:00:00,2140.839903
2025-08-18 13:00:00,2319.776
2025-08-18 14:00:00,2372.55
2025-08-18 15:00:00,2283.083
2025-08-18 16:00:00,2066.492
2025-08-18 17:00:00,2137.081684
2025-08-18 18:00:00,1566.086508
2025-08-18 19:00:00,903.907467
2025-08-18 20:00:00,293.332955
2025-08-18 21:00:00,44.509358
2025-08-18 22:00:00,3.365839
2025-08-18 23:00:00,2.146585
