Forecast_HourDK,Forecast_MWh
2024-10-06 01:00:00,0.236627
2024-10-06 02:00:00,0.226529
2024-10-06 03:00:00,0.195337
2024-10-06 04:00:00,0.168249
2024-10-06 05:00:00,0.168581
2024-10-06 06:00:00,0.156274
2024-10-06 07:00:00,0.203457
2024-10-06 08:00:00,6.209979
2024-10-06 09:00:00,137.765493
2024-10-06 10:00:00,521.811782
2024-10-06 11:00:00,983.981609
2024-10-06 12:00:00,1275.079881
2024-10-06 13:00:00,1354.961348
2024-10-06 14:00:00,1312.480135
2024-10-06 15:00:00,1197.965906
2024-10-06 16:00:00,982.196392
2024-10-06 17:00:00,617.08088
2024-10-06 18:00:00,270.131084
2024-10-06 19:00:00,34.654134
2024-10-06 20:00:00,0.773756
2024-10-06 21:00:00,0.470602
2024-10-06 22:00:00,0.384121
2024-10-06 23:00:00,0.323885
