Forecast_HourDK,Forecast_MWh
2026-02-09 01:00:00,6.067536
2026-02-09 02:00:00,6.101998
2026-02-09 03:00:00,6.6640760000000006
2026-02-09 04:00:00,5.849677
2026-02-09 05:00:00,8.773445
2026-02-09 06:00:00,9.721669
2026-02-09 07:00:00,10.919357999999999
2026-02-09 08:00:00,10.585812
2026-02-09 09:00:00,24.127641
2026-02-09 10:00:00,83.070505
2026-02-09 11:00:00,166.54219899999998
2026-02-09 12:00:00,262.022082
2026-02-09 13:00:00,329.132183
2026-02-09 14:00:00,335.37940599999996
2026-02-09 15:00:00,253.867132
2026-02-09 16:00:00,160.609557
2026-02-09 17:00:00,49.054226
2026-02-09 18:00:00,56.113975
2026-02-09 19:00:00,56.911998000000004
2026-02-09 20:00:00,58.431824
2026-02-09 21:00:00,7.1388929999999995
2026-02-09 22:00:00,3.013856
2026-02-09 23:00:00,3.38651
