Forecast_HourDK,Forecast_MWh
2025-09-17 01:00:00,1.687504
2025-09-17 02:00:00,1.159685
2025-09-17 03:00:00,1.290136
2025-09-17 04:00:00,1.038807
2025-09-17 05:00:00,1.026014
2025-09-17 06:00:00,1.239791
2025-09-17 07:00:00,2.737445
2025-09-17 08:00:00,74.358595
2025-09-17 09:00:00,256.411803
2025-09-17 10:00:00,512.240081
2025-09-17 11:00:00,885.3190000000001
2025-09-17 12:00:00,1371.504
2025-09-17 13:00:00,1715.278
2025-09-17 14:00:00,1704.274
2025-09-17 15:00:00,1566.3139999999999
2025-09-17 16:00:00,1236.2640000000001
2025-09-17 17:00:00,894.307
2025-09-17 18:00:00,519.875813
2025-09-17 19:00:00,223.667202
2025-09-17 20:00:00,19.415185
2025-09-17 21:00:00,1.383476
2025-09-17 22:00:00,1.136161
2025-09-17 23:00:00,1.151286
