Forecast_HourDK,Forecast_MWh
2025-01-04 01:00:00,0.165475
2025-01-04 02:00:00,0.169201
2025-01-04 03:00:00,0.166332
2025-01-04 04:00:00,0.188647
2025-01-04 05:00:00,0.229411
2025-01-04 06:00:00,0.282346
2025-01-04 07:00:00,0.401564
2025-01-04 08:00:00,0.435097
2025-01-04 09:00:00,0.508814
2025-01-04 10:00:00,17.675
2025-01-04 11:00:00,114.234
2025-01-04 12:00:00,242.326
2025-01-04 13:00:00,335.938
2025-01-04 14:00:00,307.56
2025-01-04 15:00:00,185.249
2025-01-04 16:00:00,35.71
2025-01-04 17:00:00,0.553672
2025-01-04 18:00:00,0.603464
2025-01-04 19:00:00,0.44088
2025-01-04 20:00:00,0.316065
2025-01-04 21:00:00,0.264914
2025-01-04 22:00:00,0.219971
2025-01-04 23:00:00,0.245887
