Forecast_HourDK,Forecast_MWh
2024-11-03 01:00:00,0.135148
2024-11-03 02:00:00,0.123982
2024-11-03 03:00:00,0.106357
2024-11-03 04:00:00,0.105935
2024-11-03 05:00:00,0.128806
2024-11-03 06:00:00,0.158079
2024-11-03 07:00:00,0.213765
2024-11-03 08:00:00,17.585494
2024-11-03 09:00:00,196.479656
2024-11-03 10:00:00,478.82836
2024-11-03 11:00:00,838.516332
2024-11-03 12:00:00,1064.037148
2024-11-03 13:00:00,1070.930229
2024-11-03 14:00:00,856.096712
2024-11-03 15:00:00,532.408751
2024-11-03 16:00:00,183.3694
2024-11-03 17:00:00,22.635206
2024-11-03 18:00:00,0.710764
2024-11-03 19:00:00,0.590517
2024-11-03 20:00:00,0.40067
2024-11-03 21:00:00,0.319356
2024-11-03 22:00:00,0.261726
2024-11-03 23:00:00,0.226264
