Forecast_HourDK,Forecast_MWh
2025-06-02 01:00:00,1.410716
2025-06-02 02:00:00,1.728338
2025-06-02 03:00:00,2.11053
2025-06-02 04:00:00,2.382403
2025-06-02 05:00:00,3.141784
2025-06-02 06:00:00,46.69475
2025-06-02 07:00:00,157.015356
2025-06-02 08:00:00,346.561815
2025-06-02 09:00:00,592.279794
2025-06-02 10:00:00,870.647
2025-06-02 11:00:00,1068.883
2025-06-02 12:00:00,1380.034
2025-06-02 13:00:00,1475.5729999999999
2025-06-02 14:00:00,1509.292
2025-06-02 15:00:00,1396.721
2025-06-02 16:00:00,1069.443
2025-06-02 17:00:00,753.722
2025-06-02 18:00:00,651.582
2025-06-02 19:00:00,569.814285
2025-06-02 20:00:00,421.238224
2025-06-02 21:00:00,174.248707
2025-06-02 22:00:00,40.820157
2025-06-02 23:00:00,4.737222
