Forecast_HourDK,Forecast_MWh
2025-12-31 01:00:00,0.351106
2025-12-31 02:00:00,0.293181
2025-12-31 03:00:00,0.284992
2025-12-31 04:00:00,0.293028
2025-12-31 05:00:00,0.309571
2025-12-31 06:00:00,0.363991
2025-12-31 07:00:00,0.366861
2025-12-31 08:00:00,0.442031
2025-12-31 09:00:00,13.735116999999999
2025-12-31 10:00:00,95.801773
2025-12-31 11:00:00,359.882229
2025-12-31 12:00:00,598.720492
2025-12-31 13:00:00,669.043276
2025-12-31 14:00:00,594.9010870000001
2025-12-31 15:00:00,341.004145
2025-12-31 16:00:00,72.533579
2025-12-31 17:00:00,11.454203000000001
2025-12-31 18:00:00,12.641428000000001
2025-12-31 19:00:00,13.982298
2025-12-31 20:00:00,14.509616000000001
2025-12-31 21:00:00,13.747896
2025-12-31 22:00:00,16.637879
2025-12-31 23:00:00,13.487729
