Forecast_HourDK,Forecast_MWh
2024-11-26 01:00:00,0.358426
2024-11-26 02:00:00,0.289404
2024-11-26 03:00:00,0.333649
2024-11-26 04:00:00,0.275857
2024-11-26 05:00:00,0.320486
2024-11-26 06:00:00,0.370038
2024-11-26 07:00:00,0.432983
2024-11-26 08:00:00,0.532472
2024-11-26 09:00:00,1.413216
2024-11-26 10:00:00,15.436748
2024-11-26 11:00:00,43.25679
2024-11-26 12:00:00,86.842598
2024-11-26 13:00:00,101.65076
2024-11-26 14:00:00,84.804072
2024-11-26 15:00:00,38.214793
2024-11-26 16:00:00,10.826547
2024-11-26 17:00:00,0.342322
2024-11-26 18:00:00,0.549849
2024-11-26 19:00:00,0.421284
2024-11-26 20:00:00,0.34071
2024-11-26 21:00:00,0.280408
2024-11-26 22:00:00,0.257455
2024-11-26 23:00:00,0.242734
